"ID";"Month";"Year";"Season";"Ontogeny";"Site";"TL";"Weight";"Elapsed_Time";"Mg24";"Sr87";"Ba138"
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;38.5;232.5;3021.7;2.1
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;40.7;240.4;3061.1;2.3
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;43;258.4;2909.7;1.9
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;45.3;244.9;2828.4;1.7
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;47.5;362.5;2750.3;1.6
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;49.8;381.3;3053.3;1.8
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;52.1;266.6;3380;1.7
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;54.3;247.1;3154.6;1.8
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;56.6;421.6;3379.8;2.1
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;58.9;226.4;2826.5;1.7
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;61.1;208.6;2547.2;1.7
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;63.4;231;2567.2;2.3
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;65.6;240.6;2469.8;3.7
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;67.9;228.7;2693.8;4.8
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;70.2;222.4;2738;7.8
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;72.4;247.1;3031.1;13
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;74.7;271;2891.02202163187;6.03937134121288
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;77;220.5;3351.7;18
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;79.2;237.5;2765.6;11.1
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;81.5;233.9;2552.4;8
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;83.8;208.8;2467.7;5.9
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;86;246.5;2706.3;4.8
"ID014";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";147;42.38;88.3;239.2;2709.1;3.8
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;0;945.7;2331.9;1.3
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;2.3;322.1;2446.1;1.5
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;4.5;304.6;2713.6;1.6
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;6.8;313;2615.5;1.3
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;9.1;258.8;2385.4;1.3
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;11.3;284.5;2528.7;1.7
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;13.6;272.2;2375.9;1.7
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;15.8;240.3;2441.8;1.9
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;18.1;253.8;2638.5;1.9
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;20.4;246.8;2867;1.8
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;22.6;267.1;3097;2
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;24.9;235.2;3345.6;1.8
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;27.2;234.8;2745;1.5
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;29.4;230.4;2483.7;1.6
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;31.7;223.2;2369.9;1.7
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;34;235.6;2342.3;1.7
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;36.2;221.8;2585.2;2
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;38.5;239.8;2758.2;2.3
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;40.7;231.2;2685;2.6
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;43;233.3;2990.2;2.5
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;45.3;222.6;2777;2.5
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;47.5;225.3;2781.6;3.1
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;49.8;227.4;2971;5.3
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;52.1;228.6;2925.1;7.7
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;54.3;218.3;2636.3;11.5
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;56.6;223.6;2850.2;18.4
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;58.9;229.5;2914.9;17
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;61.1;231.2;3551.1;17.3
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;63.4;223.4;3052.8;11.1
"ID022";"JUL";2022;"Late dry";"Juvenile";"Sao Mateus";167;75.68;65.6;211.5;3444.1;9.1
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;0;543;2358.8;1.2
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;2.3;413.6;2290.8;1.2
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;4.5;338.8;2627.3;1.9
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;6.8;560.3;2742.1;2.2
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;9.1;287.7;2530.8;1.9
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;11.3;283;2483.9;2.1
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;13.6;275.9;2494.3;2.2
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;15.8;261.4;2665.3;2.5
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;18.1;298.6;2682.8;3.37776247760645
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;20.4;236.2;2824.4;3.1
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;22.6;235.4;3282.4;3
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;24.9;238.5;2810.7;2.4
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;27.2;207.1;2420;2.1
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;29.4;227.3;2740.6;2.5
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;31.7;229.9;2525.7;2.2
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;34;210;2449.9;2.3
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;36.2;233.6;2966.6;3
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;38.5;305.1;2549.8;2.9
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;40.7;207.2;2987.8;5.3
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;43;224.7;3331.8;8.9
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;45.3;219.4;3082.5;11.9
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;47.5;207.3;2936.3;22.2
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;49.8;219.1;2952;29.7
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;52.1;202.9;2743.2;23.3
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;54.3;222.5;3038.5;19.9
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;56.6;239.2;3149.3;12.1
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;58.9;212.1;3029.5;7.3
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;61.1;228.3;3292.7;7.6
"ID047";"SEP";2022;"Late dry";"Juvenile";"Sao Mateus";173;84.67;63.4;217.9;3333.6;6.5
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;0;579.6;2601.3;1.9
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;2.3;335.6;2607.2;1.8
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;4.5;304;2892.9;1.9
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;6.8;294.8;2490.6;0.9
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;9.1;324.6;1977.3;0.4
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;11.3;401.2;1927.4;0.3
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;13.6;382.6;1713.8;0.3
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;15.8;360.8;1737.7;0.3
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;18.1;318.5;1963.9;0.8
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;20.4;286.4;2062.8;1.5
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;22.6;280.7;2306;2.2
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;24.9;291;2678;2.3
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;27.2;259.6;2739.2;2
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;29.4;262.4;2728.7;2
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;31.7;242.3;2471.1;1.5
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;34;215.3;2192.7;1.4
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;36.2;203.5;2670.9;1.7
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;38.5;234;3141.7;2
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;40.7;227.3;3297.2;2
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;43;212.2;3066.6;2
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;45.3;225.9;2777.3;1.9
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;47.5;206.5;2875.2;2
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;49.8;212.2;2735;1.9
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;52.1;211.9;2561.7;2
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;54.3;212.5;2822.9;2.4
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;56.6;210.8;2911.4;2.4
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;58.9;221.1;2785.3;2.8
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;61.1;219.9;2982.1;4.8
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;63.4;219.4;3234.8;7.1
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;65.6;203.4;3384.5;8.6
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;67.9;299.4;3435.9;12.4
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;70.2;190.9;3012.5;15
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;72.4;193.1;3028.8;16.3
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;74.7;216.8;3201.1;15
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;77;217.8;3201.5;12.3
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;79.2;205.1;3074.8;9.2
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;81.5;205.2;3106.4;8.3
"ID072";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";190;119.96;83.8;210.2;3246.4;6.9
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;0;335.4;2383.4;0.5
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;2.3;399.4;2400.2;0.4
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;4.5;472.8;2365.4;0.5
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;6.8;502.8;2543.5;0.5
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;9.1;472;2534.9;0.5
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;11.3;377.7;2516.9;0.9
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;13.6;317.7;2462.9;1.3
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;15.8;347;2271.2;1.5
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;18.1;356.6;2422.4;1.5
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;20.4;287.9;2764.3;1.8
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;22.6;281.1;2549.1;1.7
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;24.9;252.1;2858.6;1.6
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;27.2;268.1;3152.6;1.9
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;29.4;245.9;3074.8;1.9
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;31.7;241.2;3029.8;2
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;34;248.8;2600.5;1.6
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;36.2;242.9;2355.1;1.4
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;38.5;233.8;2333.2;1.1
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;40.7;232.8;2159.9;0.9
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;43;213;2365.4;1.1
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;45.3;225.6;2643.4;1.2
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;47.5;212.4;2669.4;1.3
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;49.8;210.3;2744.5;1.7
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;52.1;218.6;2753.8;1.8
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;54.3;201.8;2445.5;1.8
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;56.6;223.4;2445.8;2
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;58.9;225.8;2541;2.3
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;61.1;223.9;2845.2;3.9
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;63.4;206.6;3115.8;8
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;65.6;214.4;3153.7;11.4
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;67.9;198.9;3389.5;11.1
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;70.2;218.4;3437;8.9
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;72.4;196.1;3159.7;6.3
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;74.7;201.5;2869.1;5
"ID075";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";182;108.24;77;212.1;3007.2;3.8
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;0;937.1;2167.6;1.7
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;2.3;415.8;2042.2;1.5
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;4.5;312.8;2198.9;1.4
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;6.8;305;2225.5;1.4
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;9.1;289.1;2252.1;1.5
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;11.3;255.7;2134.7;1.7
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;13.6;309.9;2594.7;1.7
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;15.8;404.1;2432.2;1.7
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;18.1;235.8;2731.4;1.7
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;20.4;274.8;2549.6;1.8
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;22.6;250.7;2334.6;1.7
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;24.9;257;2594.1;2
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;27.2;234.4;2503.8;1.9
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;29.4;215.7;2619.4;2.3
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;31.7;232.5;2689.6;2.2
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;34;217.9;2762.7;2.4
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;36.2;239.3;3180.3;2.6
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;38.5;215;2644;2
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;40.7;227.4;2479.8;2.4
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;43;225.1;2804.8;2.7
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;45.3;225.9;2518.1;2.8
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;47.5;219.1;2583.5;3.8
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;49.8;224.3;3281.5;6.6
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;52.1;235.2;3444.9;9
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;54.3;201.3;3138.7;9.3
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;56.6;234.8;3813;12.6
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;58.9;210.1;2908.1;14.5
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;61.1;198.9;2983.3;20.7
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;63.4;219.1;3194.5;23.7
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;65.6;227.6;3059.4;23.3
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;67.9;214.2;3357.2;19.7
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;70.2;227.7;3505.6;13.5
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;72.4;209.5;3305.3;9.9
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;74.7;211.2;3682.9;9.2
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;77;207.5;3701.2;6.7
"ID076";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";147;59.15;79.2;181.8;3310.3;5.4
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;0;395;2577;6.2
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;2.3;300.3;2754;11.4
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;4.5;283.8;2808.4;12.6
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;6.8;284.2;2790.7;12.6
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;9.1;289.1;3061.3;14.6
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;11.3;297.2;3343.4;22.5
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;13.6;269.8;4221.2;21.8
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;15.8;233.7;3005.2;14.5
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;18.1;225.1;2832.6;10.2
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;20.4;223.2;2818.7;8.1
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;22.6;216.8;2579.7;5.9
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;24.9;217.8;2892.8;6.1
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;27.2;228.7;2991.9;5.4
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;29.4;224.3;2780;5.1
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;31.7;220.5;2947.6;4.3
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;34;225.2;2740.5;3.6
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;36.2;207.3;2651.2;3.4
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;38.5;211.9;2491.5;3.4
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;40.7;207.2;2411.7;3.4
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;43;218.2;2560.7;3.6
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;45.3;207.8;2558.2;3.4
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;47.5;207.4;2737.2;3.8
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;49.8;210.1;2947.2;4.1
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;52.1;208.4;3005.1;3.8
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;54.3;201.4;2944.6;5.4
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;56.6;200.2;2777.2;9.3
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;58.9;206.2;2875;14.2
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;61.1;202.6;2788.4;15.6
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;63.4;210.7;3379.8;18.8
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;65.6;198.1;2996.5;12.7
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;67.9;204.3;3524.8;10.7
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;70.2;200.5;3302.5;8.8
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;72.4;196.5;3424.1;7.7
"ID082";"AUG";2022;"Late dry";"Juvenile";"Sao Mateus";152;65.07;74.7;200.5;2701.4;4.8
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;0;237.5;2766.3;0.9
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;2.3;261.9;2670;1.1
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;4.5;284.3;2519.2;1.1
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;6.8;302.6;2399.7;1.1
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;9.1;328.2;2606.1;1.3
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;11.3;300.7;2441.8;1.2
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;13.6;276.3;2610.3;1.2
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;15.8;245.2;2797.6;1
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;18.1;242.5;2916.9;0.9
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;20.4;240.4;2556.5;0.9
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;22.6;242.5;2405.3;0.8
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;24.9;220.2;2339.4;0.8
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;27.2;232.4;2408.6;0.9
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;29.4;233.4;2577.7;1.3
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;31.7;249.9;2988.7;1.9
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;34;245.8;3364.7;2.5
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;36.2;229.6;3307.1;3.1
"ID160";"NOV";2022;"Early wet";"Juvenile";"Sao Mateus";194;113.54;38.5;225;3243.7;2.5
